cvegeo,avg_schooling_years,pct_homes_internet,pct_homes_car,pct_homes_computer,avg_occupants_per_home
2113200010529,8.62,40.20,27.57,20.60,4.33
2113200010533,9.74,41.94,39.64,30.63,3.86
2113200010548,9.04,35.56,34.74,21.53,4.12
2113200010552,10.83,60.17,52.94,44.37,3.61
2113200010567,9.56,57.00,42.00,25.00,4.3
2113200010656,6.6,,,,3.25
2113200010660,11.76,67.77,54.13,56.61,3.55
2113200010675,7.35,47.06,41.18,,4.35
211320001068A,9.46,35.71,42.86,23.21,4.03
2113200010707,8.62,38.96,40.26,16.88,4.29
211320001075A,12.26,74.42,46.51,62.79,3.14
2113200010764,12.15,50.00,69.23,53.85,3.58
2113200010779,13.23,67.80,69.49,64.41,3
2113200040637,8.87,42.64,31.94,20.96,4.21
2113200080641,8.96,30.03,32.17,19.10,4.18
2113200090158,9.08,41.17,34.20,21.80,4.55
2113200100124,8.99,35.17,30.42,18.81,4.1
2113200100251,9.61,41.18,32.35,30.88,3.99
2113200100266,8.46,30.32,38.30,20.21,4
2113200100270,9.03,25.96,43.27,19.23,4.05
2113200130181,7.98,20.27,25.23,12.16,4.77
2113200130285,8.74,25.94,34.96,16.92,4.35
211320013029A,11.21,53.08,52.76,47.24,3.42
211320013043A,8.32,24.87,30.74,14.68,4.69
2113200130444,8.75,30.67,37.13,20.21,4.15
2113200130459,8.99,30.86,36.33,20.46,4.27
2113200150302,7.84,18.54,31.13,12.91,4.9
2113200150463,8.64,37.17,24.87,17.59,4.9
2113200150478,8.05,20.25,23.63,13.40,5.06
2113200150482,9.29,31.39,30.29,20.97,4.75
2113200150497,9.06,37.82,28.64,22.85,4.87
2113200150571,9.02,41.51,31.50,22.34,4.98
2113200150586,8.31,38.83,27.14,13.78,4.9
2113200150590,7.62,39.13,37.68,11.59,6.07
2113200150603,8.59,,53.85,30.77,4.31
2113200150618,9.37,33.33,35.56,26.67,4.73
2113200150622,7.72,,30.00,,6.2
2113300010028,7.73,25.67,26.20,10.70,3.59
211340001003A,8.44,30.77,33.12,17.66,4.22
2113400010044,8.65,31.80,32.93,19.48,4.19
2113400010063,7.86,60.00,,,3.8
2113400010078,9.12,22.52,32.43,11.71,3.82
2113400020059,8.41,14.30,33.83,14.80,3.91
2113500010037,9.63,0.00,0.00,,4.33
2113500010041,7.12,,23.61,,2.93
2113500010056,6.18,0.00,18.81,4.95,2.8
2113600010034,10.05,51.10,37.32,35.69,4.45
2113600010049,9.99,49.44,37.01,33.14,4.35
2113700010065,7.09,24.22,31.65,10.55,3.8
211370001007A,7.3,26.79,25.36,14.11,3.8
2113700010084,6.88,,0.00,0.00,4.9
2113700040099,6.23,35.18,26.13,6.03,3.98
2113700040101,6.88,23.08,33.97,8.33,3.79
2113700040116,7.44,13.91,35.76,8.61,4.06
2113700040120,6.69,12.33,36.99,9.59,3.97
2113700040135,6.36,10.19,25.46,6.48,4.41
2113800010062,8.12,16.88,35.06,14.94,4.64
2113800010081,8.78,16.44,49.32,17.81,4.66
2113800010096,8.02,31.60,34.12,14.99,4.55
2113800010109,8,29.23,41.73,17.31,4.45
2113800020113,6.42,11.40,25.39,6.22,3.9
2113800020128,6.06,8.87,29.36,3.67,3.91
2113800030132,7.77,24.92,37.54,6.72,4.81
2113900010021,8.17,24.03,25.09,15.55,3.76
2113900010036,7.5,14.14,34.34,14.14,3.57
2113900010040,7.67,11.68,21.90,10.95,3.5
2113900010055,6.51,25.93,22.22,,4.07
211390001006A,,,,,
2114000010056,11.65,72.75,47.51,58.86,3.31
2114000010060,11.12,68.93,48.59,49.88,3.63
211400001008A,8.41,35.96,48.23,21.06,4.56
211400001015A,9.89,42.71,34.15,29.05,4.13
2114000010164,8.41,30.91,33.06,16.20,4.66
2114000010179,8.85,40.24,40.80,27.16,4.6
2114000010183,10.95,65.70,59.24,53.01,3.69
211400001022A,9.49,45.35,46.51,45.35,4.94
2114000010234,11.2,54.11,48.05,51.52,3.42
2114000010249,12.86,78.95,70.33,69.38,3.25
2114000010304,8.65,49.67,52.62,26.79,4.59
2114000010319,13.79,87.16,78.37,79.74,3.25
2114000010376,10.18,57.63,51.63,44.04,4.28
2114000010380,13.07,84.47,65.88,72.72,3.13
2114000010395,9.92,58.74,43.44,42.55,4.23
2114000010408,12.44,79.60,57.80,64.01,3.36
2114000010412,10.73,67.40,46.71,49.22,4.15
2114000010427,11.21,78.47,57.82,54.32,3.56
2114000010431,13.46,80.15,76.20,70.71,3.21
2114000010484,10.97,54.55,51.82,39.09,3.58
2114000010499,11.67,68.39,49.62,54.23,3.72
2114000010501,10.95,72.19,45.47,52.48,3.89
2114000010516,11.15,63.92,43.34,51.16,3.69
2114000010520,11.47,70.28,43.49,55.78,3.53
2114000070357,6.93,24.19,34.81,8.85,4.68
2114000070361,6.51,24.19,34.27,12.90,4.56
2114000140268,10.88,62.12,49.83,52.86,3.46
2114000140287,11.2,69.73,49.05,50.57,3.64
2114000140291,11.38,68.90,51.16,56.00,3.52
2114000140446,11.19,64.24,48.45,48.92,3.42
2114000140450,12.01,74.44,55.78,57.78,3.71
2114000140465,11.47,70.20,48.65,54.22,3.4
2114000200323,7.45,21.08,56.63,7.83,4.65
2114000200338,7.95,7.92,64.36,7.92,4.5
2114000200535,7.4,22.83,49.87,10.50,4.18
211400020054A,7.25,21.99,44.68,7.57,4.72
2114000270126,7.35,20.18,42.55,11.47,5.02
2114000270145,7.98,20.98,43.93,16.07,5.06
2114000270342,9.35,37.71,59.43,35.43,4.47
2114100010053,7.97,10.74,26.85,14.77,3.4
2114100010068,9.26,48.25,35.96,31.58,3.36
2114200010101,8.27,32.57,27.86,20.43,4.12
2114200010116,8.03,34.03,31.41,19.71,4.37
2114200010120,7.65,49.27,24.12,15.59,4.22
2114200010135,8.23,32.55,25.00,14.15,4.2
211420001014A,6.84,26.43,18.72,8.15,4.03
2114200010154,7.1,32.24,24.69,12.04,4.19
2114200010188,9.29,40.57,34.86,25.71,3.93
2114200010192,7.55,28.84,20.93,12.79,4.05
211420001021A,6.67,27.84,27.49,9.28,4.34
2114200010224,7.38,27.40,22.14,12.70,4.1
2114200030169,7.38,14.98,17.09,10.32,4.03
2114200030173,7.34,11.49,19.79,8.72,4.12
2114300010062,9.26,44.84,29.74,23.26,3.93
2114300010077,9.51,54.05,34.10,25.14,3.7
2114300080170,8.95,26.99,34.09,14.20,4.3
2114300090109,8.21,29.57,22.56,7.77,4.21
2114300090147,7.71,21.12,26.69,4.78,4.46
2114300090151,8.41,33.89,34.55,13.62,4.7
2114300090166,7.88,46.67,13.33,,5.03
2114300100185,8.94,20.09,33.82,10.69,4.53
2114300110113,9.09,35.83,39.03,22.14,4.23
2114300110128,9.25,35.48,34.54,22.59,4.1
2114300140132,8.94,32.63,35.86,22.53,4.16
2114300160043,8.81,28.83,28.43,12.88,4.3
2114300160081,10.4,48.50,33.29,26.06,3.43
2114400010036,7.45,25.99,38.60,15.13,4.7
2114400010040,7.44,38.66,38.76,13.02,4.79
2114400010055,7.92,36.79,42.88,17.75,4.97
211440001006A,7.81,27.03,48.65,18.92,4.76
2114400010074,7.48,18.82,29.41,12.94,3.82
2114400010089,7.88,48.57,31.43,11.43,4.49
2114400010093,7.19,14.71,38.24,0.00,4.91
2114400010106,5.64,0.00,,0.00,4.54
2114500010052,7.1,18.91,5.65,9.13,3.88
2114600010026,5.66,16.80,13.28,5.47,2.93
2114700010061,7.38,12.00,16.75,11.75,3.5
2114700010076,8.08,15.98,21.46,15.98,3.35
2114700010080,7.32,15.26,26.17,9.97,3.43
2114700010095,6.99,11.20,19.67,9.02,3.24
2114700010108,0.00,,,,0.00
2114700010112,3.5,,0.00,0.00,1.75
2114800010020,8.04,39.64,38.26,15.19,4.18
2114800030035,7.76,29.25,45.85,16.60,4.62
211480003004A,7.64,24.67,45.85,11.14,4.44
2114800040054,6.75,16.02,35.93,9.52,4.54
2114900010051,7.73,23.57,17.18,15.86,4.15
2114900010066,7.33,17.68,20.20,17.68,4.05
2114900010070,6.96,13.04,18.12,10.87,4.41
2114900010085,8.1,27.48,22.52,19.63,4.33
211490001009A,8.89,37.10,26.70,26.16,4.04
2114900010102,8.71,35.69,26.68,27.14,4.19
2114900010117,7.97,30.27,25.91,21.31,4.18
2114900040013,6.06,13.38,14.79,4.93,4.04
2114900040140,6.76,22.42,14.59,14.95,3.93
2114900040155,7.04,12.60,16.40,10.40,3.91
211490004016A,6.4,9.32,11.44,8.05,3.62
2114900060121,6.75,28.54,16.63,15.14,4.05
2114900060136,7.08,26.63,18.93,16.08,3.97
2115000010014,6.36,3.33,19.09,4.39,3.37
211510001005A,8.47,20.00,54.43,12.46,4.23
2115100010064,8.59,21.33,47.00,13.33,4.56
2115100010079,8.56,27.60,38.54,11.98,4.16
2115100010083,9.08,30.94,41.25,16.25,4.32
2115100010098,9.13,31.29,46.77,16.13,3.92
2115100020100,8.68,23.31,40.73,15.45,4.1
2115100020115,9.41,26.52,38.26,16.52,3.83
211510002012A,9.29,28.50,45.33,14.49,3.66
2115200010042,8.12,13.88,37.72,11.03,4.13
2115200010057,7.77,23.96,45.83,6.25,4.38
2115200010061,7.83,14.42,34.88,10.23,4.14
2115200010076,8.44,18.71,42.45,14.39,4.55
2115200010080,7.59,19.13,38.59,13.76,3.95
2115200010095,6.46,11.43,41.43,5.71,3.76
2115200010112,8.38,25.62,40.21,17.79,4.26
2115200010127,8.62,21.95,44.39,19.02,3.87
2115200010131,0.00,,,,0.00
2115300010073,9.03,6.37,39.61,11.91,3.95
2115300010105,9.45,24.09,40.62,19.61,3.8
211530001011A,10.18,42.42,49.09,27.27,3.72
2115300010124,10.84,45.90,50.15,35.26,3.77
2115300010139,9.91,28.69,40.91,20.45,4.02
2115300010162,7.14,,,,3.5
2115300020143,7.91,29.38,20.75,5.39,4.2
2115300020158,8.35,16.67,21.90,2.61,3.75
2115300020177,8.17,22.54,27.75,13.29,3.71
2115300020181,9.05,28.24,30.56,10.65,3.9
211530007004A,8.12,22.54,40.49,13.03,4.36
2115300070196,8.72,21.45,36.60,16.32,3.85
2115400010193,10.8,59.36,44.39,44.39,3.73
2115400010206,9.37,47.39,44.78,34.35,4.2
2115400010210,10.31,49.80,45.71,38.78,3.87
2115400010225,10.12,46.36,43.18,32.73,4.11
211540001023A,11.18,80.16,54.09,48.25,3.69
2115400010244,10.87,74.14,43.27,39.84,3.21
2115400010259,9.85,46.81,43.40,31.91,3.84
2115400010263,9.78,42.06,51.40,34.58,4.08
2115400010278,9.32,42.19,41.27,29.52,3.92
2115400010282,11.3,63.38,48.39,49.46,3.55
2115400010297,10.24,52.31,38.00,38.90,3.63
211540001030A,9.9,43.64,41.62,33.17,3.65
2115400010314,9.53,55.05,34.73,25.90,3.39
2115400010329,9.94,43.06,35.10,31.05,3.6
2115400010333,8.51,22.38,31.50,14.80,4.49
2115400010348,8.39,20.66,29.52,13.65,4.56
2115400010352,8.24,40.88,42.94,15.59,4.71
2115400010526,12.19,57.96,58.28,44.90,3.42
2115400010530,8.92,53.85,61.54,30.77,4.12
2115400010545,10.35,40.00,50.00,40.00,3.1
211540001055A,5.73,12.50,33.33,,3.38
211540001062A,9.56,40.00,62.86,22.86,4.37
2115400010634,11.16,59.86,48.56,40.38,3.58
2115400010653,9.24,,57.14,,6.29
2115400010668,8.81,39.39,24.24,12.12,4.36
2115400110579,7.54,36.35,39.37,12.79,4.46
2115400210441,8.37,21.66,20.92,11.87,3.9
2115400210456,8.08,34.83,19.10,8.76,3.93
2115400210460,8.24,16.60,18.81,12.97,3.92
2115400210475,8.54,18.52,18.84,14.44,4.13
2115400210564,8.85,,,,3.31
2115400260600,8.59,20.47,31.68,15.95,4.23
2115400260615,7.93,18.34,29.42,11.51,4.22
2115400270367,8.41,29.52,35.54,15.66,4.22
2115400270371,8.07,21.90,33.81,11.90,4.76
2115400270386,7.57,10.81,20.72,6.76,4.23
2115400270390,7.6,17.01,28.35,8.76,4.15
2115400270403,7.71,18.66,35.07,10.45,4.41
2115400270418,7.66,9.70,12.12,5.45,4.22
211540027048A,7.84,15.69,26.96,7.84,4.31
2115400270494,8.85,30.67,36.44,20.89,4.21
2115400270507,8.48,26.41,31.60,15.15,4.29
2115400270511,7.66,16.67,22.99,8.33,4.41
2115400270598,6.73,0.00,37.50,0.00,3.88
2115400270672,6.33,,,,2.67
2115400310649,8.46,31.30,38.14,15.57,4.34
2115500010063,10.55,16.13,21.37,33.06,3.29
2115500010078,11.65,29.42,19.04,49.23,2.47
2115500010082,9.77,41.26,35.87,34.08,3.7
2115500010097,7.23,,13.64,,4.73
2115600010022,6.8,17.65,14.71,,4.56
2115600010037,11.03,61.84,36.84,48.59,3.42
2115600010041,12.4,77.39,48.17,59.13,3.11
2115600010056,12.26,73.30,51.13,57.81,3.2
2115600010075,11.21,66.74,27.56,52.42,3.29
211560001008A,10.08,56.36,30.43,40.50,3.54
2115600010130,11.26,63.87,36.96,51.04,3.3
2115600010380,10.95,60.84,45.02,48.59,3.56
2115600010554,10.5,63.22,36.59,46.15,3.63
2115600010569,10.49,62.47,26.07,45.84,3.54
2115600010573,10.7,64.84,32.48,50.87,3.38
2115600010588,10.44,61.67,27.49,40.96,3.56
2115600010592,11.19,69.98,47.88,51.55,3.48
2115600010605,9.23,46.97,19.39,30.36,3.56
211560001061A,9.98,54.55,33.94,41.52,3.7
2115600010624,9.43,59.85,33.84,40.15,3.77
2115600010639,8.99,43.03,26.10,26.28,3.88
2115600010658,8.58,49.74,30.26,30.37,4.22
2115600010662,9.54,57.82,37.10,39.55,3.87
2115600010681,8.26,51.80,26.45,31.06,4.23
2115600010696,8.13,48.48,28.20,29.57,4.25
2115600010732,14,63.64,54.55,54.55,2.82
2115600010747,7.43,32.26,18.55,17.34,4.81
2115600010751,7.63,33.91,22.15,19.72,5.04
2115600010766,8.91,31.03,20.69,22.41,4.24
2115600010785,8.65,41.93,26.04,25.52,3.92
2115600010802,10.35,52.63,30.88,38.67,3.35
2115600010817,7.09,24.08,11.01,11.93,3.84
2115600010821,9.96,59.00,32.98,38.32,3.7
2115600010836,10.16,67.57,49.06,53.24,3.71
2115600010840,9.45,50.85,30.64,31.28,4.36
2115600010855,10.07,59.66,36.71,43.04,3.68
211560001086A,8.12,41.96,21.21,25.87,3.9
2115600010874,11.71,66.18,39.02,48.13,3.1
2115600010889,13.32,78.57,74.37,66.39,3.06
2115600010893,10.78,65.92,32.19,46.39,3.43
2115600010906,9.47,58.90,28.99,38.76,3.87
2115600010910,8.04,41.04,23.68,26.56,4.82
2115600010925,8.41,44.98,29.22,29.82,4.4
211560001093A,9.24,50.08,32.68,31.77,3.91
2115600010959,9.62,53.87,34.89,41.75,3.83
2115600010963,9.41,61.17,30.36,35.56,3.96
2115600010982,12.58,80.08,58.57,61.75,3.21
2115600010997,14.04,87.26,87.81,76.18,3.1
2115600011001,11.47,71.76,45.88,58.59,3.71
2115600011016,11.44,72.26,51.15,57.89,3.53
2115600011020,9.63,56.52,34.06,39.61,3.97
2115600011035,8.76,50.19,28.45,32.05,3.95
211560001104A,10.42,59.59,55.44,51.81,3.65
2115600011069,8.26,42.57,23.68,23.93,3.96
2115600011073,8.75,40.22,24.21,27.57,3.91
2115600011088,8.4,47.33,23.72,29.71,4.15
2115600011092,9.32,56.63,33.50,37.59,4.02
2115600011105,9.19,47.52,30.77,27.30,3.82
211560001111A,9.13,47.47,25.16,30.54,3.75
2115600011124,11.45,71.40,50.00,56.28,3.51
2115600011139,8.73,44.56,30.61,28.91,3.94
2115600011162,8.32,38.17,24.47,25.12,4.33
2115600011177,9.81,61.41,30.12,37.87,3.86
2115600011196,11.65,71.32,53.10,56.78,3.57
2115600011209,10.06,53.46,35.32,41.23,3.69
2115600011213,8.89,46.10,27.81,31.37,3.91
2115600011228,8.57,34.82,26.82,17.69,4.12
2115600011232,8.41,42.37,23.09,26.06,4.1
2115600011251,8.48,39.04,22.19,21.93,4.24
2115600011266,8.82,41.55,26.68,26.68,4.16
2115600011270,9.62,50.10,37.25,33.50,3.69
2115600011285,7.44,35.16,14.32,15.10,4.11
2115600011302,7.85,41.52,19.30,23.39,4.14
2115600011317,6.61,23.88,10.45,10.45,3.49
2115600011321,8.97,45.99,27.01,25.18,3.86
2115600011336,9.21,51.00,29.73,33.22,4.06
2115600011340,11.54,69.78,53.33,58.08,3.6
2115600011355,10.59,63.43,34.99,44.95,3.43
211560001136A,10.43,61.94,37.05,40.40,3.6
2115600011374,9.61,48.37,40.13,40.24,3.76
2115600011389,9.21,54.85,32.27,36.29,3.79
2115600011410,8.95,50.97,23.43,26.67,3.96
2115600011425,8.3,38.58,23.44,22.40,4.24
211560001143A,8.53,46.69,31.79,22.52,4.02
2115600011444,8.98,45.15,33.25,27.91,4.02
2115600011459,11.08,63.62,46.02,49.63,3.62
2115600011463,11.16,65.28,49.02,50.07,3.68
2115600011478,8.68,39.13,21.27,26.67,3.82
2115600011482,9.13,52.97,31.07,35.31,4.09
2115600011497,10.25,55.76,47.17,46.09,3.83
211560001150A,8.69,39.04,30.87,27.88,4.04
2115600011514,9.42,50.65,35.25,34.96,3.82
2115600011529,9.18,50.00,35.21,34.02,4.07
2115600011533,8.06,36.61,24.06,20.29,4.06
2115600011548,7.62,31.54,18.26,18.67,4.21
2115600011571,10.84,65.07,40.61,46.72,3.46
2115600011586,10.54,59.63,41.68,45.23,3.64
2115600011590,6.03,30.56,11.11,8.33,4.56
2115600011603,9.12,42.68,20.73,32.93,3.7
2115600011618,7.04,37.04,16.67,18.52,3.78
2115600011622,9.2,70.00,40.00,40.00,3.8
2115600011637,8.33,,21.43,,2.71
2115600011641,8.29,35.71,28.57,,3.93
2115600011656,6.12,18.56,20.62,9.28,3.95
2115600011660,6.83,34.15,14.63,18.29,5.38
2115600011675,7.52,40.00,15.00,20.00,4.3
211560001168A,7.86,38.10,23.81,19.05,4.02
2115600011694,7.38,23.61,23.61,6.48,4.31
2115600011707,8.92,40.00,35.56,28.89,4.29
2115600011711,9.39,54.79,37.67,31.51,3.77
2115600011726,6.96,15.79,,15.79,3.84
2115600011730,9.67,48.95,32.11,31.58,3.72
2115600011745,0.00,,,,0.00
211560001175A,,,,,
2115600011764,6.71,,50.00,0.00,4.63
2115600011779,,,,,
2115600011783,10.01,47.26,29.94,34.86,3.4
2115600011798,9.78,25.89,12.69,12.69,3.59
2115600011800,9.68,45.16,23.87,32.26,3.36
2115600011815,9.63,34.22,31.55,26.74,3.52
211560001182A,10.45,51.52,27.09,38.32,3.13
2115600090501,7.43,37.31,33.37,18.59,4.3
2115600090516,7.36,30.77,22.34,18.68,4.28
2115600090520,7.31,26.85,20.69,14.29,4.44
2115600090535,7.41,33.11,33.96,17.75,4.41
211560009129A,6.03,17.46,21.43,8.73,4.46
2115600120111,7.46,27.95,21.92,11.51,4.59
2115600120145,7.02,29.54,20.00,12.31,4.63
2115600141393,7.72,22.78,21.01,15.70,4.26
2115600141406,8.55,28.42,26.23,17.76,4.11
211560018015A,7.86,31.66,19.80,15.34,3.88
2115700010072,7.55,19.42,31.07,14.56,3.91
2115700010087,7.59,6.06,41.41,10.10,4.52
2115700010123,8.51,27.89,29.68,17.13,3.83
2115700010138,7.69,26.47,22.75,14.31,3.72
2115700010142,8.73,26.32,32.33,15.41,3.64
2115700010157,8.31,20.09,38.81,20.55,4.1
2115700010161,5.58,20.83,29.17,,4.58
2115800010046,9.63,22.18,18.77,20.82,3.24
2115800010050,9.67,16.67,,25.00,2.92
2115800010065,9.2,9.38,21.88,18.75,3.19
2115900010062,4.79,10.95,20.46,10.66,3.22
2115900010077,4.68,13.26,14.99,7.20,3.14
2115900010081,4.14,6.90,15.52,6.90,2.72
2115900010096,4.03,,,0.00,3.46
2115900010109,3.76,,16.67,,3
2115900010113,3.98,,8.00,,3.24
2115900010128,4.16,0.00,21.05,0.00,3.63
2115900010132,5.7,21.43,21.43,0.00,3.93
2116000010044,7.53,10.84,22.89,7.03,3.67
2116100010111,8.83,35.79,40.36,28.17,3.83
2116100010126,9.38,38.07,43.65,29.95,3.89
211610001022A,7.78,20.93,30.23,16.28,3.97
2116100030253,8.28,32.34,32.63,16.47,3.96
2116100030268,8.94,38.53,41.90,22.94,3.87
2116100040179,8.16,25.42,34.24,16.18,4.15
2116100040183,8.37,30.60,37.58,20.53,3.88
2116100040198,6.4,,,0.00,4
2116100040234,6.57,0.00,,0.00,4
2116100050094,6.96,33.33,35.90,17.95,3.15
2116100050107,6.67,26.42,32.08,7.55,3.77
2116100050130,7.53,29.52,34.22,15.78,4.2
2116100050164,7.17,36.84,42.11,18.42,4.42
2116100050200,8.19,36.17,38.35,17.48,3.86
2116100050215,7.61,34.36,31.28,16.74,3.78
2116100060249,6.89,17.53,30.18,13.72,4.11
2116200010053,6.35,3.47,9.49,4.56,3.76
2116200010068,6.21,5.46,11.95,7.17,4.21
2116300010050,7.3,7.81,20.31,12.50,4.72
2116300010065,7.12,5.68,13.64,3.41,5.31
2116300010120,7.61,24.30,24.77,18.25,4.73
2116300010135,7.8,23.65,21.34,18.84,4.62
211630001014A,7.68,21.67,19.84,16.38,4.49
2116300010154,7.33,22.48,16.99,14.94,4.47
2116400010151,8.39,46.15,53.85,26.92,4.54
2116400010166,8.54,20.59,40.20,10.78,4.41
2116400010170,8.83,33.56,39.04,11.64,4.31
2116400010185,8.58,17.02,54.26,8.51,4.66
211640001019A,8.28,25.20,52.03,23.58,5.27
2116400010202,8.96,26.67,42.22,15.56,4.33
2116400010240,9.65,38.60,46.62,26.75,4.32
2116400010255,9.97,40.76,42.40,34.49,4.19
211640001026A,9.97,43.63,41.24,30.71,4.3
2116400010274,10.04,44.64,44.87,33.03,4.05
2116400010289,9.84,48.67,40.72,33.07,4.23
2116400010293,10.93,53.39,49.88,42.37,4.07
2116400010306,10.31,52.79,47.21,41.38,4.09
2116400010310,10.73,52.07,60.10,43.52,4.34
2116400010325,8.91,17.33,37.33,13.33,4.29
211640001033A,13,60.00,100.00,60.00,4
2116400120109,8.55,28.33,34.41,14.26,4.4
2116400120113,9.73,40.67,43.15,26.82,4.36
2116400120217,8.63,20.37,43.12,12.22,4.28
2116400120236,8.45,26.33,47.94,13.75,4.46
2116400120414,6.66,40.00,33.33,,5.8
2116400120467,7.55,18.52,25.93,,4.37
2116400120471,8,21.79,44.87,5.13,4.18
2116400130058,8.62,25.34,45.97,18.46,4.87
2116400160062,6.89,14.49,25.48,8.38,5.02
2116400190378,8.54,8.97,33.33,6.41,4.59
2116400190429,8.86,12.44,35.97,9.28,5.17
2116400190433,8.05,6.84,17.95,5.13,4.68
2116400190486,10.07,0.00,0.00,0.00,3.83
2116400200448,9.28,22.28,42.08,12.13,4.6
2116400200452,8.24,24.21,39.48,18.25,4.95
2116400200490,6.33,0.00,100.00,0.00,5.33
2116400240128,7.62,31.33,41.35,11.29,4.79
2116400240132,7.63,35.36,36.46,11.05,5.35
2116400240147,7.68,29.59,40.99,14.63,5.53
2116400240344,6.15,6.82,40.91,,5.11
2116400240359,6.47,11.21,36.77,1.35,5.21
2116500010021,6.25,1.68,35.75,2.23,4.56
2116600010052,7.92,45.68,40.31,20.54,3.84
2116600010067,7.59,32.22,32.52,15.05,4.06
2116600010071,7.37,22.64,32.08,13.21,4.47
2116600010086,,,,,
2116700010030,6.72,14.35,14.77,6.75,3.8
2116700010045,5.68,29.51,14.75,13.11,3.89
211670001005A,5.14,0.00,0.00,0.00,4.8
2116800010095,5.52,,,0.00,3.73
2116800010108,8,21.24,29.02,9.84,3.69
2116800010112,8.09,25.88,31.58,16.23,3.7
2116800010127,8.74,28.00,24.00,24.00,3.8
2116800010131,,,,,
2116800020019,6.42,7.41,14.68,5.21,4.42
2116800020057,5.61,0.00,8.33,0.00,4.33
2116800020061,5.63,3.89,14.44,5.56,4.34
2116800020076,6.59,4.32,11.87,4.32,4.45
2116800020146,5.44,0.00,,0.00,4.87
2116900010073,10.17,47.17,36.14,33.96,3.4
2116900010088,9.15,32.32,29.90,21.86,3.44
2116900010092,8.08,18.36,23.28,12.79,3.71
211690001011A,10.8,30.00,40.00,,2.9
2116900010124,7.79,,,,4.54
2117000010089,9.37,43.95,42.04,19.75,3.73
2117000010093,7.82,38.15,29.32,9.24,3.65
2117000010106,0.00,,,,0.00
2117000010110,8.38,75.00,41.67,,3.83
2117000010125,7.57,80.00,,0.00,4.2
2117000050159,5.68,13.33,8.33,5.83,4.83
2117000050163,6.99,18.18,14.14,8.08,4.26
2117000050178,6.95,16.92,21.54,10.77,4.46
2117000050182,8.31,31.94,38.89,12.50,4.13
2117000050197,6.86,24.66,27.40,8.22,4.58
211700005020A,8.01,17.19,21.88,6.25,3.92
2117000050214,6.5,23.28,12.93,4.31,4.12
211700015013A,8.19,45.58,41.70,19.08,3.6
2117000150144,7.61,50.10,36.59,15.46,3.7
2117100010033,8.4,34.91,39.27,17.09,3.78
2117100010052,9.05,42.97,38.55,20.48,3.81
2117100010067,8.9,40.25,35.59,21.61,3.94
2117100010071,7.67,37.50,,0.00,3.75
2117100010086,9.64,,,0.00,4.25
2117200010064,10.5,42.57,38.05,38.17,3.48
2117200010083,9.41,26.25,29.15,23.36,3.7
2117200010098,9.04,17.11,32.89,16.45,3.55
2117200010100,,,,,
2117200010115,10.61,53.33,,46.67,3.87
211720001012A,9.72,40.00,40.00,45.71,3.51
2117200010134,8.64,,,,2.6
2117300010038,10.68,36.75,35.60,33.77,3.56
2117300010061,11.08,48.98,44.22,48.64,3.44
2117300010076,12.03,48.84,42.74,45.05,3.36
2117400010016,11.2,59.80,34.93,49.40,3.32
2117400010020,9.82,39.09,22.59,32.94,3.5
2117400010035,11.56,60.19,33.96,48.95,2.85
211740001004A,12.03,67.87,39.89,58.17,2.93
2117400010054,11.38,55.82,27.38,49.02,3
2117400010069,11.12,51.87,29.35,42.41,3.13
2117400010105,9.85,43.46,25.07,33.70,3.42
211740001011A,10.93,57.34,36.20,45.57,3.32
2117400010124,11.69,57.71,45.88,47.85,3.24
2117400010177,10.51,58.85,35.87,41.15,3.53
2117400010209,9.53,37.24,25.61,31.13,3.52
2117400010213,10.15,39.93,29.98,34.46,3.38
2117400010228,9.59,34.09,28.30,31.12,3.46
2117400010251,9.42,34.29,27.27,30.91,3.63
2117400010266,10.09,43.53,23.71,37.64,3.41
2117400010270,9.1,25.88,24.71,24.71,3.81
2117400010285,8.46,22.42,16.97,18.79,4.19
211740001029A,9.08,24.57,18.53,26.72,3.64
2117400010317,7.37,31.25,25.00,,3.56
2117400010340,11.89,52.82,47.80,48.01,3.36
2117400010355,11.8,60.57,53.93,58.35,3.26
211740001036A,8.78,32.25,26.04,26.33,3.76
2117400010389,9.98,23.91,21.01,31.16,3.49
2117400010393,10.04,51.25,36.25,40.00,3.86
2117400010406,10.45,18.75,21.88,21.88,3.75
2117400010410,0.00,,,,0.00
2117400010444,8.67,29.87,27.01,25.45,3.79
2117400040321,9.17,25.86,22.25,23.12,3.8
2117400160302,7.89,22.33,15.74,15.43,4.44
2117400190336,6.63,6.10,7.57,6.20,5.12
2117400220374,8.52,25.03,21.39,20.56,3.99
2117500010051,6.67,8.93,41.07,9.29,4.35
2117500010066,7.46,22.96,38.43,15.13,4.56
2117500010070,7.35,27.51,39.74,17.03,4.24
211760001003A,7.37,44.12,16.67,9.80,3.59
2117600010044,6.72,38.89,16.67,11.11,3.48
2117600010059,8.43,31.78,28.66,20.87,3.53
2117600010063,8.54,38.72,36.49,19.22,3.79
2117700010094,9.42,35.59,39.03,24.55,3.69
2117700010183,8.23,18.42,36.84,9.21,4.11
2117700010198,8.36,22.84,44.23,14.42,4.2
2117700010200,7.52,13.99,29.22,10.29,4.2
2117700010215,8.23,23.25,41.08,12.42,4.3
211770001022A,8.96,27.84,37.69,19.35,3.83
